"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-08-15 00:00:00",121435,113754,0,0,20718,209612,
"2019-08-16 00:00:00",136651,51790,1910,0,121096,200787.14285714287,
"2019-08-17 00:00:00",104922,48343,0,0,176699,232890.85714285713,
"2019-08-18 00:00:00",203651,38633,0,0,29415,254358.7142857143,
"2019-08-19 00:00:00",150391,127694,0,0,14011,262482.71428571426,
"2019-08-20 00:00:00",115523,0,4810,0,23372,260074,
"2019-08-21 00:00:00",87670,58134,4718,0,127196,268934.71428571426,
"2019-08-22 00:00:00",78099,115505,0,0,150348,281512.5714285714,
"2019-08-23 00:00:00",124535,48962,408,0,96071,275587.85714285716,
"2019-08-24 00:00:00",25253,68386,1910,0,120868,259366.85714285713,
"2019-08-25 00:00:00",68635,0,0,0,12610,232159.14285714287,
"2019-08-26 00:00:00",67668,103168,0,0,29484,219048.42857142858,
"2019-08-27 00:00:00",53943,51369,0,0,87522,226067,
"2019-08-28 00:00:00",51199,71535,0,0,3447,204418.57142857142,
"2019-08-29 00:00:00",46737,1666,0,0,101203,176654.85714285713,
"2019-08-30 00:00:00",153537,103679,0,0,40459,180612,
"2019-08-31 00:00:00",49231,0,0,0,8085,157883.14285714287,
"2019-09-01 00:00:00",21728,49882,0,0,5004,157221.57142857142,
"2019-09-02 00:00:00",183088,157540,7739,0,160443,201291.57142857142,
"2019-09-03 00:00:00",0,27738,0,0,56705,185807,
"2019-09-04 00:00:00",200805,0,0,0,0,196467.57142857142,
"2019-09-05 00:00:00",133283,0,0,0,23901,197550,
"2019-09-06 00:00:00",151666,75893,0,0,37512,192892.2857142857,
"2019-09-07 00:00:00",0,90824,0,0,7358,198730.42857142858,
"2019-09-08 00:00:00",70079,28696,1280,0,5395,202850,
"2019-09-09 00:00:00",285922,99435,1910,0,136783,205027.2857142857,
"2019-09-10 00:00:00",2958,74692,0,0,4558,204708.14285714287,
"2019-09-11 00:00:00",61789,21559,2749,0,28686,192419.42857142858,
"2019-09-12 00:00:00",93997,0,1910,0,129814,202210.42857142858,
"2019-09-13 00:00:00",77194,0,0,164,99397,189593.85714285713,
"2019-09-14 00:00:00",45797,75571,0,0,0,192906,
"2019-09-15 00:00:00",131746,86929,1910,0,33655,214161.57142857142,
"2019-09-16 00:00:00",73393,48334,0,0,43935,162963.2857142857,
"2019-09-17 00:00:00",2724,59208,0,0,62060,168932.42857142858,
"2019-09-18 00:00:00",87752,49882,7486,0,186043,199844,
"2019-09-19 00:00:00",113244,99661,0,0,151990,219726,
"2019-09-20 00:00:00",103420,51479,1910,0,17022,219308.42857142858,
"2019-09-21 00:00:00",47428,48951,1386,0,102642,230599.85714285713,
"2019-09-22 00:00:00",112294,19932,0,0,125205,231055.7142857143,
"2019-09-23 00:00:00",109548,27738,16512,0,16488,231716.2857142857,
"2019-09-24 00:00:00",0,0,0,0,172252,238610.42857142858,
"2019-09-25 00:00:00",28739,51414,0,0,30763,207146.42857142858,
"2019-09-26 00:00:00",131679,50905,0,0,16896,183515.7142857143,
"2019-09-27 00:00:00",27051,48017,1627,0,5924,170485.2857142857,
"2019-09-28 00:00:00",129511,42908,0,0,15215,168660.57142857142,
"2019-09-29 00:00:00",109248,0,0,0,77789,158604.14285714287,
"2019-09-30 00:00:00",52251,74747,1910,0,47667,159502.57142857142,
"2019-10-01 00:00:00",20106,47652,0,0,155376,166771.57142857142,
"2019-10-02 00:00:00",45665,16438,0,0,7358,160849.57142857142,
"2019-10-03 00:00:00",99498,29007,847,0,108490,166330.14285714287,
"2019-10-04 00:00:00",123778,81282,0,0,0,183821.57142857142,
"2019-10-05 00:00:00",103175,105534,0,0,49500,193903.85714285713,
"2019-10-06 00:00:00",112970,29442,0,0,1563,187752.42857142858,
"2019-10-07 00:00:00",110482,19932,4291,0,88418,194402,
"2019-10-08 00:00:00",24641,0,0,0,23888,169458.2857142857,
"2019-10-09 00:00:00",87448,27738,0,164,0,176013.7142857143,
"2019-10-10 00:00:00",116257,76640,0,0,80887,181148.14285714287,
"2019-10-11 00:00:00",78647,46904,0,0,118312,186691.57142857142,
"2019-10-12 00:00:00",20106,0,0,0,108415,168164.57142857142,
"2019-10-13 00:00:00",269366,37231,434,0,38588,196970.85714285713,
"2019-10-14 00:00:00",134647,76505,4953,0,47213,202713,
"2019-10-15 00:00:00",44234,0,0,0,28606,206186,
"2019-10-16 00:00:00",68458,81456,13164,0,29083,217159.14285714287,
"2019-10-17 00:00:00",82960,55471,0,0,50374,205019.2857142857,
"2019-10-18 00:00:00",20106,55476,4117,0,155432,203772,
"2019-10-19 00:00:00",84169,0,0,0,22846,200699.57142857142,
"2019-10-20 00:00:00",4693,49743,0,0,84099,171116,
"2019-10-21 00:00:00",59324,181233,0,0,28653,171957.7142857143,
"2019-10-22 00:00:00",55936,46281,3520,0,37750,182050.2857142857,
"2019-10-23 00:00:00",85660,14509,0,0,91893,182035.85714285713,
"2019-10-24 00:00:00",77170,52086,0,0,0,173528.85714285713,
"2019-10-25 00:00:00",114442,0,6619,0,127219,175407,
"2019-10-26 00:00:00",0,27738,0,0,81346,175702.57142857142,
"2019-10-27 00:00:00",135242,0,0,0,110833,191065.42857142858,
"2019-10-28 00:00:00",25803,12958,3188,0,103763,173423,
"2019-10-29 00:00:00",20106,72894,0,0,40424,171985.42857142858,
"2019-10-30 00:00:00",165429,27738,0,0,107964,187566.85714285713,
"2019-10-31 00:00:00",115590,0,3820,0,23174,189470.85714285713,
"2019-11-01 00:00:00",22887,64929,0,0,100406,180891.2857142857,
"2019-11-02 00:00:00",22887,50517,0,0,13359,177702.7142857143,
"2019-11-03 00:00:00",69207,0,0,0,94716,165966.57142857142,
"2019-11-04 00:00:00",93949,83214,4171,0,13359,172963.7142857143,
"2019-11-05 00:00:00",75912,17197,3820,0,15996,170035.42857142858,
"2019-11-06 00:00:00",71206,27880,0,0,7358,142223.14285714287,
"2019-11-07 00:00:00",64403,27738,0,0,31552,139524.2857142857,
"2019-11-08 00:00:00",182800,38200,1976,0,0,144489.14285714287,
"2019-11-09 00:00:00",91256,0,1910,0,44267,151727.7142857143,
